PART_REF,STUD_CHECK
29096s02.dat,0
90641s02.dat,0
41889s01.dat,0
539s01.dat,0
42060s02.dat,0
50861s01.dat,0
6247s01.dat,0
32064s01.dat,1
44810s01.dat,0
38301c01s01.dat,0
973p94s01.dat,0
33037s02.dat,0
65633s01.dat,1
3817bp8is01.dat,0
3068bp23s01.dat,0
13786p01s01.dat,0
4586574as01.dat,0
47116s04.dat,0
71682pt1s02.dat,0
973p6fa.dat,0
99392s01.dat,0
50018gs01.dat,0
6936s02.dat,0
4150p02s01.dat,0
57906s01.dat,0
25059s01.dat,0
1744s02.dat,0
6142622ms02.dat,0
35103s01.dat,0
919s02.dat,0
24088s01.dat,0
973p1ps01.dat,0
t1075s02.dat,0
2775s02.dat,0
11055p30s01.dat,0
2440s01.dat,0
letxb.dat,0
32019s01.dat,0
3626bp8ms01.dat,0
4215as19.dat,0
6009254as02.dat,0
32523p02s02.dat,0
60636s02.dat,0
logosantanders05.dat,0
41897s01.dat,0
46303s01.dat,0
11305s01.dat,0
160205ds01.dat,0
u9499s03.dat,0
14719s01.dat,0
53912p30s01.dat,0
96714c01s01.dat,0
64808s02.dat,0
5427s01.dat,0
864s02.dat,0
190165as01.dat,0
41535s01.dat,0
973p82a.dat,0
u592s04.dat,0
3842bs02.dat,0
973sdfa.dat,0
3933s01.dat,0
95832s01.dat,0
30562s01.dat,1
24866s01.dat,0
6221655ags02.dat,0
2515s02.dat,0
196945sch.dat,0
6251p05s01.dat,0
26559s01.dat,0
44938s02.dat,0
22472s01.dat,0
36756p01s04.dat,0
37383s01.dat,0
6296256fs01.dat,0
67811s01.dat,0
47205s01.dat,0
3004p90b.dat,0
94721s01.dat,0
13710ks04.dat,0
6009312ds08.dat,0
61254s01.dat,0
10303s01.dat,0
98150s04.dat,0
23421s02.dat,0
821421cs02.dat,0
23801s01.dat,0
3817bpw1s02.dat,0
6142617ss02.dat,0
u9499s01.dat,0
30366s02.dat,0
logosantanders07.dat,0
15557s02.dat,0
90391s01.dat,0
30350cs01.dat,0
65202s01.dat,0
2431pzbs01.dat,0
13786p01s03.dat,0
2494p02s02.dat,0
19859s01.dat,0
15284s01.dat,0
6148328aes01.dat,0
3846p4rs01.dat,0
3899s01.dat,0
16599s01.dat,0
2431p72s01.dat,0
30399s01.dat,0
u9180s02.dat,0
20592s01.dat,0
12787s02.dat,0
191945s01.dat,0
92252p01s02.dat,0
u9105s08.dat,0
u9102s01.dat,0
43898s05.dat,0
99013s02.dat,0
973psqs02.dat,0
97122s01.dat,0
6142617es06.dat,0
21271s01.dat,1
100942s01.dat,0
98140s01.dat,0
25931-12.dat,0
90641s00.dat,0
u9487s01.dat,0
4788s01.dat,0
55237hs01.dat,0
30378s02.dat,0
6148328bcs14.dat,0
4162p1rs01.dat,0
42607s01.dat,0
3626bp4ds01.dat,0
15265s02.dat,0
11241p01s02.dat,0
59521s02.dat,0
20953s01.dat,1
973sp1f1.dat,0
14181s01.dat,0
2489s01.dat,0
10128s02.dat,0
44676bs01.dat,0
47299s02.dat,0
letab.dat,0
70490s01.dat,0
logoferraris01b.dat,0
85976s03.dat,0
2552p02s04.dat,0
6148328bms05.dat,0
973ps7s01.dat,0
3739a.dat,0
90370s02.dat,0
6142617ks03.dat,0
30380s08.dat,0
88067s01.dat,0
89201s01.dat,0
6142622us01.dat,0
3070batk.dat,0
87754s01.dat,0
u9494c01s04.dat,0
30387s01.dat,1
20551c01s02.dat,0
3040p02s01.dat,0
92251p06s03.dat,0
14769p0ss01.dat,0
30287s01.dat,0
18675ps6s01.dat,0
30367ps0s01.dat,0
75902p0bs01.dat,0
11244p04s01.dat,0
2881s03.dat,0
98393gs01.dat,0
2335p33s01.dat,0
24196s03.dat,0
46335s02.dat,0
747s01.dat,0
65129s02.dat,0
22411s01.dat,0
92241p09s02.dat,0
41823s01.dat,0
18896s01.dat,0
3960p04s01.dat,0
11233s02.dat,0
u9102p04s02.dat,0
647s01.dat,0
10055s02.dat,0
3754p01a.dat,0
logolambt02.dat,0
75544p01s03.dat,0
973p37d.dat,0
14769py0s01.dat,0
481s01.dat,0
80577s02.dat,0
37777s01.dat,0
t1032s01.dat,0
191915snlb.dat,0
6148s01.dat,0
2585s01.dat,0
6148328bas05.dat,0
636s01.dat,0
28614s05.dat,0
6148328bas11.dat,0
581s01.dat,1
2335p42s01.dat,0
47122s02.dat,0
30250p01s01.dat,0
2431pt2a.dat,0
75904p02s01.dat,0
46835s01.dat,0
11833s01.dat,0
6177949hs05.dat,0
973pd14s01.dat,0
55237ds01.dat,0
93230s02.dat,0
2997a.dat,0
55976s00.dat,0
24130s01.dat,0
3960p08s01.dat,0
32316s01.dat,0
1994s02.dat,0
4142921as03.dat,0
29030s02.dat,1
65834s03.dat,0
3003pe1s01.dat,0
32216s01.dat,0
30367ps2s04.dat,0
49588s01.dat,0
48208s01.dat,0
15396s01.dat,0
822as03.dat,0
u9142s09.dat,0
3960pb0s01.dat,0
13571s01.dat,0
98286s01.dat,1
925p0rs01.dat,0
u9641s01.dat,0
41748ps1a.dat,0
6009194bs03.dat,0
62691s01.dat,0
u1851s01.dat,0
98386s01.dat,0
62791s01.dat,0
45275s02.dat,0
u9495s01.dat,0
53790s04.dat,0
6595a.dat,0
64424s03.dat,0
24299s01.dat,0
448s03.dat,0
u9622s01.dat,1
6181s03.dat,0
35443s01.dat,0
u590s03.dat,0
3308ap01s01.dat,0
49949s01.dat,0
66965p01s02.dat,0
35543s01.dat,0
4740p07s01.dat,0
16000s04.dat,0
95341s05.dat,0
44292s03.dat,0
6142275ps03.dat,0
65422s01.dat,0
6156s01.dat,1
3399s02.dat,0
27062s01.dat,0
43746s02.dat,0
4216816s.dat,0
2937s04.dat,0
3626cp8gs01.dat,0
65273s01.dat,0
13710gs04.dat,0
25128s03.dat,0
80834s01.dat,0
u9496c02s02.dat,0
6221655ns04.dat,0
3010pzas01.dat,0
3961s20c.dat,0
3660bs01.dat,1
30395s01.dat,0
98138p8bs02.dat,0
18791s01.dat,0
93066s01.dat,0
77598s01.dat,0
80686p03s02.dat,0
6148328fs01.dat,0
54087s09.dat,0
191915sde.dat,0
32004bs01.dat,0
3680s01.dat,0
11014s01.dat,0
2447bs01.dat,0
32208s01.dat,0
37614s01.dat,0
3437s01.dat,0
87613s01.dat,0
68013s01.dat,0
41671s01.dat,0
32as01.dat,0
80686p03s03.dat,0
numb1a.dat,0
6142622as01.dat,0
1748s01.dat,0
10190s01.dat,0
98138p8bs03.dat,0
53401s01.dat,1
80674s01.dat,0
60747s01.dat,0
24246pt0s01.dat,0
3010p24s01.dat,0
18979as01.dat,0
2704s01.dat,0
10s01.dat,0
6221655ns05.dat,0
6115204ds01.dat,0
u9496c02s03.dat,0
10090s01.dat,0
3961s20b.dat,0
3069ps6b.dat,0
43746s03.dat,0
3815pbda.dat,0
25128s02.dat,0
39367s04.dat,0
4229s01.dat,0
98107s01.dat,0
95341s04.dat,0
16000s05.dat,0
3399s03.dat,0
4478s01.dat,1
3308as01.dat,1
6142275ps02.dat,0
44292s02.dat,0
66965p01s03.dat,0
32197s01.dat,0
85544s01.dat,0
u590s02.dat,0
6567s02.dat,1
100662p01s02.dat,0
6347356ls01.dat,0
39369s01.dat,0
64424s02.dat,0
6181s02.dat,0
53118s02.dat,0
32220s01.dat,0
64711s01.dat,0
448s02.dat,1
33125s01.dat,0
65414s01.dat,0
57783s01.dat,1
3649s02.dat,0
6148328aqs01.dat,0
45275s03.dat,0
15625s01.dat,1
33025s01.dat,0
4162510as01.dat,0
973py1s02.dat,0
3846p43a.dat,0
6009194bs02.dat,0
42936s01.dat,0
64867s01.dat,1
u9142s08.dat,0
822as02.dat,0
4142921as02.dat,0
1994s03.dat,0
3626pm0.dat,0
30169s01.dat,0
24118s01.dat,0
65834s02.dat,0
95351s01.dat,0
556s02.dat,0
6148328bos01.dat,0
50956p03s02.dat,0
3250s01.dat,0
3960ps7s01.dat,0
3350s01.dat,0
285s01.dat,0
6177949hs04.dat,0
3068bs01.dat,0
3626cpb3s01.dat,0
2525ps1a.dat,0
32089s01.dat,0
11295s01.dat,1
60931s01.dat,0
3626b37a.dat,0
6148328bas10.dat,0
6177949fs01.dat,0
3755bs01.dat,1
4080s01.dat,0
30645s01.dat,0
40574s01.dat,0
28614s04.dat,0
25452s01.dat,0
6148328bas04.dat,0
67644s08.dat,0
4346s01.dat,0
54092s01.dat,0
92241p09s03.dat,0
95342p01s01.dat,0
30483s01.dat,0
647s00.dat,0
88285s01.dat,0
2903s01.dat,0
53933s02.dat,0
41663s01.dat,0
2881s02.dat,0
973p36a.dat,0
973p4el.dat,0
63864p01s01.dat,0
20904ps1s01.dat,0
24196s02.dat,0
46335s03.dat,0
985s02.dat,0
51739s01.dat,0
94717s01.dat,0
30117p6ua.dat,0
6221655ts01.dat,0
3626bph3s01.dat,0
u9147s04.dat,0
92251p06s02.dat,0
65418s01.dat,0
3570s01.dat,0
6259s02.dat,1
13808s02.dat,0
3070batj.dat,0
612s01.dat,1
85976s02.dat,0
30118s01.dat,1
26832s02.dat,0
6142617ks02.dat,0
2723p05s01.dat,0
51644s01.dat,0
6148328bms04.dat,0
2552p02s05.dat,0
24067p05s01.dat,0
30018s01.dat,0
44553s01.dat,0
4066bp1bs04.dat,0
10128s03.dat,0
43747p01s01.dat,0
11241p01s03.dat,0
90641s01.dat,0
24067s04.dat,0
6148328bcs15.dat,0
30378s03.dat,0
11299s01.dat,0
29096s01.dat,1
32085s01.dat,0
973ps7a.dat,0
18675pb1s01.dat,0
6142617es07.dat,0
973psqs03.dat,0
64781s02.dat,0
71721s02.dat,0
6148328bcs01.dat,0
63871s01.dat,0
u9105s09.dat,0
3817bp8is02.dat,0
43457s01.dat,0
38301c01s02.dat,0
973p61a.dat,0
973p94s02.dat,0
33037s01.dat,0
98100ps1s01.dat,0
15580s01.dat,0
12787s03.dat,0
42060s01.dat,0
3010p28s01.dat,0
43898px1s01.dat,0
35103s02.dat,0
919s01.dat,0
6936s01.dat,0
1744s01.dat,1
25059s02.dat,0
6142622ms01.dat,0
99392s02.dat,0
2494p02s03.dat,0
13786p01s02.dat,0
4586574as02.dat,0
71682pt1s01.dat,0
98590s01.dat,0
60481s01.dat,1
2335p05s01.dat,0
6009254as01.dat,0
32523p02s01.dat,0
60636s01.dat,1
letxa.dat,0
60581s01.dat,1
821421cs03.dat,0
t1075s01.dat,0
6142617ss03.dat,0
46667s01.dat,0
logobugat01.dat,0
3817bpw1s03.dat,0
2775s01.dat,0
973sdfb.dat,0
6009312ds09.dat,0
973p4sa.dat,0
67100s01.dat,0
4325s01.dat,0
4474s01.dat,0
37383s00.dat,1
5427s02.dat,0
864s01.dat,0
6221655ags03.dat,0
96714c01s02.dat,0
64808s01.dat,0
15424s02.dat,0
6142617ss07.dat,0
logochevt04.dat,0
6009254as11.dat,0
43220s01.dat,1
15524s02.dat,0
logosantanders02.dat,0
6296256hs01.dat,0
6009254as05.dat,0
u9499s04.dat,0
32526s01.dat,0
6054s01.dat,1
67095px0s00.dat,0
2837bs01.dat,0
13710ks01.dat,0
864s05.dat,0
003497bs02.dat,0
4478p03b.dat,0
u592s03.dat,0
29685p01s02.dat,0
4698s01.dat,0
98150s01.dat,0
1762s01.dat,0
191936s01.dat,0
79387s02.dat,0
4740p05s01.dat,0
80686p01s02.dat,0
3940s03.dat,0
22483s02.dat,0
11094s02.dat,0
3535s01.dat,0
t1053s01.dat,0
6129s01.dat,0
52730s01.dat,0
757s01.dat,0
3626bpsns01.dat,0
38541s02.dat,0
191915schb.dat,0
47116s03.dat,0
16497s01.dat,0
54360s01.dat,0
24782s02.dat,0
6142622ms05.dat,0
3897s01.dat,0
2335ps1b.dat,0
93064s01.dat,0
30120s01.dat,0
4201639s01a.dat,0
u9499c01s02.dat,0
55237fs01.dat,0
u9489s01.dat,0
42607s04.dat,0
41014s01.dat,0
26078s03.dat,0
25061s02.dat,0
2552p02s01.dat,0
89523s01.dat,0
44359s01.dat,0
6142617ks06.dat,0
6258203ms01.dat,0
86210s01.dat,0
24132s01.dat,0
18394s02.dat,0
42060pq0a.dat,0
2552p05s08.dat,0
100942s04.dat,0
483s01.dat,0
3385s02.dat,0
6148328bcs05.dat,0
2587s01.dat,0
973psqs07.dat,0
6142617es03.dat,0
32269s01.dat,0
4066bp0ts01.dat,0
54872s02.dat,0
6148328bcs11.dat,0
80324s02.dat,0
42609s01.dat,0
2335p40s01.dat,0
3070bs1a.dat,0
973p9ds01.dat,0
3960pb2s01.dat,0
44224s01.dat,0
3070baty.dat,0
712as01.dat,0
11244p04s04.dat,0
92249p02s02.dat,0
11439s03.dat,0
u1853s01.dat,0
973p37a.dat,0
67138s01.dat,1
973p4dl.dat,0
98384s01.dat,1
32074s03.dat,0
13746s02.dat,0
13195s01.dat,0
3960p04s04.dat,0
42025s01.dat,0
3070batn.dat,0
6142622us04.dat,0
u9494c01s01.dat,0
20455s03.dat,0
101777s02.dat,0
32021s02.dat,0
649s01.dat,0
3003pe3s01.dat,0
u9147s00.dat,0
30367ps0s04.dat,0
32214s01.dat,0
59s01.dat,0
4066bp0xs01.dat,0
2509s02.dat,0
6142275aas01.dat,0
973ps5s01.dat,0
26074s03.dat,0
3009pt7a.dat,0
37777s04.dat,0
98613s01.dat,0
89646p01s02.dat,0
3039s101.dat,0
6177949fs05.dat,0
u9485s01.dat,0
55237js01.dat,0
6148328bas14.dat,0
20904s00.dat,0
004315s01.dat,0
32218s01.dat,0
190765as01.dat,0
4492e1.dat,0
98393es01.dat,0
2641s01.dat,1
14418s01.dat,1
2335p31s01.dat,0
24629p05s05.dat,0
92250p02s01.dat,0
46891s03.dat,0
192915s01.dat,0
6148328aqs05.dat,0
71689s01.dat,0
64178s01.dat,0
10057s02.dat,0
2474s02.dat,0
6578c01s03.dat,0
48457s01.dat,0
973pwcs1.dat,0
53075s03.dat,0
30663s01.dat,0
98388s01.dat,0
6142622ps08.dat,0
23860s01.dat,0
30562ps1s01.dat,0
2546p02s01.dat,0
50408s01.dat,0
6148328ws09.dat,0
609p01s1.dat,0
17454s01.dat,0
14769p0qs01.dat,0
92251p04s03.dat,0
3817bs02.dat,0
3067p02s02.dat,0
30367ps2s01.dat,0
18675ps4s01.dat,0
49588s04.dat,0
11435s03.dat,0
3816cphbs01.dat,0
933s01.dat,0
4716s02.dat,0
6142275ps06.dat,0
16000s01.dat,0
95341s00.dat,1
30151s01.dat,0
3626ph1a.dat,0
93220s02.dat,0
13710gs01.dat,0
4066bp10s02.dat,0
93084p04s01.dat,0
30102p1a.dat,0
3351p06a.dat,0
2937s01.dat,1
6251p07s01.dat,0
43748s02.dat,0
3068bp09s02.dat,0
973pars02.dat,0
2495s01.dat,0
6296256ds01.dat,0
3626bp48s03.dat,0
973p7ma.dat,0
6595d.dat,0
53790s01.dat,0
u9495s04.dat,0
2440p68a.dat,0
2622s01.dat,1
80336s02.dat,0
25126s03.dat,0
58088s01.dat,0
30231s03.dat,0
973pw7a.dat,0
3068bpfds01.dat,0
2528as01.dat,0
67950p01s01.dat,0
15428s02.dat,0
3544s01.dat,0
u590s06.dat,0
6158s01.dat,0
30219s02.dat,0
35787s01.dat,0
87748s01.dat,0
6142622as05.dat,0
2431p70s01.dat,0
35154s02.dat,0
35530s01.dat,0
44336s01.dat,1
u66c01s02.dat,0
u9107s08.dat,0
numb0a.dat,0
93168s01.dat,1
1613s01.dat,0
51725s00.dat,0
6292s01.dat,0
93559s03.dat,0
3069bphs01.dat,0
30350as01.dat,0
6025s01.dat,0
65200s01.dat,0
80834s04.dat,0
6221655ns01.dat,0
70646s01.dat,0
004283cs02.dat,0
6148328ags01.dat,0
6125s01.dat,0
faxle3.dat,0
24108s01.dat,0
54568s01.dat,0
96714s02.dat,0
faxle2.dat,0
191915sfi.dat,0
1746s01.dat,0
89519s01.dat,1
24008s01.dat,1
93559s02.dat,0
51725s01.dat,0
4489s02.dat,0
4615865cs01.dat,0
41671s04.dat,0
74169s01.dat,0
u9107s09.dat,0
u66c01s03.dat,0
6596s01.dat,0
87613s04.dat,0
47198s01.dat,0
6142622as04.dat,0
6245s02.dat,0
15064s01.dat,0
71396s01c01.dat,0
6594a.dat,0
30231s02.dat,0
4327s01.dat,0
u590s07.dat,0
30086s02.dat,0
69762s02.dat,0
3626bp48s02.dat,0
866s01.dat,0
973pars03.dat,0
64711s04.dat,0
25126s02.dat,0
15522p01s01.dat,0
24593s01.dat,1
4066bp10s03.dat,0
60483s01.dat,0
39367s01.dat,0
93220s03.dat,0
33048s01.dat,0
3069bs01.dat,0
6142275ps07.dat,0
4716s03.dat,0
95341s01.dat,0
t1077s01.dat,0
3240s01.dat,0
41817s01.dat,0
11435s02.dat,0
49588s05.dat,0
92251p04s02.dat,0
3817bs03.dat,0
3626bph1s01.dat,0
24852s01.dat,0
53075s02.dat,0
2714s01.dat,0
18978as01.dat,0
6148328ps01.dat,0
6148328ws08.dat,0
610s01.dat,1
11264s02.dat,0
570s03.dat,0
3626cp78s01.dat,0
30636s01.dat,0
6148328aqs04.dat,0
46891s02.dat,0
54090s01.dat,1
73110s01.dat,0
6578c01s02.dat,0
10057s03.dat,0
2586p4gb.dat,0
42938s01.dat,0
4515s01.dat,0
63864p03s01.dat,0
4640189bs01.dat,0
15107s01.dat,0
6177949fs04.dat,0
32230s01.dat,0
20904s01.dat,0
6148328bas15.dat,0
55978s01.dat,0
10057pm0s01.dat,0
32087s01.dat,0
28145s01.dat,0
6642s01.dat,0
28614s01.dat,0
26074s02.dat,0
6148328bas01.dat,0
87610ps1s02.dat,0
4468s01.dat,0
20693s02.dat,0
2723p07s01.dat,0
6148328bos04.dat,0
43894s01.dat,0
87398s01.dat,1
36069bs02.dat,0
6177949hs01.dat,0
17018s02.dat,0
logo-ecoboost-powered-by-box.dat,0
35477s01.dat,1
28870s01.dat,0
973p4ga.dat,0
u9147s01.dat,0
101777s03.dat,0
952as01.dat,0
20455s02.dat,0
6142622us05.dat,0
3070bato.dat,0
92249s01.dat,0
32021s03.dat,0
6162s01.dat,1
65416s01.dat,0
3068bpz6s01.dat,0
49668s01.dat,0
13746s03.dat,0
77873s01.dat,0
32074s02.dat,0
57536s01.dat,0
41978s01.dat,0
15627s01.dat,1
3070batx.dat,0
2618s01.dat,1
15504pde6s01.dat,0
94719s01.dat,0
15490s01.dat,0
196955bs02.dat,0
11439s02.dat,0
11244p04s05.dat,0
26561s01.dat,0
3817p8is01.dat,0
24076p02s02.dat,0
6148328bcs10.dat,0
3817cp70s01.dat,0
54872s03.dat,0
24581s01.dat,0
30016s01.dat,0
194225bs01.dat,0
18590s02.dat,0
24067s01.dat,0
57520ps1.dat,0
3626cp09s01.dat,0
30116s01.dat,1
100942s05.dat,0
41041s01.dat,0
40576s01.dat,0
3648as01.dat,0
2870s01.dat,0
24636s01.dat,0
6142617es02.dat,0
30223s02.dat,0
973psqs06.dat,0
43898s01.dat,1
6148328bcs04.dat,0
6142617ks07.dat,0
29096ps0s01.dat,0
6148328bms01.dat,0
39793s01.dat,0
25061s03.dat,0
26078s02.dat,0
50956p01s02.dat,0
3960ps5s01.dat,0
18394s03.dat,0
u9499c01s03.dat,0
3626cpb1s01.dat,0
32109s02.dat,0
4066bp1bs01.dat,0
3067s02.dat,1
11297s01.dat,0
1744s04.dat,0
55817s01.dat,0
57528s01.dat,0
24118p01s01.dat,0
6142622ms04.dat,0
24782s03.dat,0
2684s02.dat,0
95330s01.dat,0
30120s00.dat,0
15068s01.dat,0
3231s01.dat,0
919s04.dat,1
2335ps1c.dat,0
47116s02.dat,0
3460s01.dat,1
43459s01.dat,0
30116p6ua.dat,0
30340s02.dat,0
87611s01.dat,1
30593s01.dat,0
98729s01.dat,0
2913s01.dat,0
20398s01.dat,0
32cs01.dat,0
u9159s01.dat,0
38541s03.dat,0
30075s01.dat,1
3940s02.dat,0
88295s01.dat,0
80686p01s03.dat,0
6129s00.dat,0
40244s01.dat,0
32195s01.dat,0
6451314es02.dat,0
u592s02.dat,0
864s10.dat,0
27382s01.dat,0
50990s01.dat,0
43693s01.dat,0
65093s01.dat,0
64808s04.dat,0
60638s01.dat,1
864s04.dat,0
973pa2a.dat,0
64713s01.dat,0
6582a.dat,0
6009254as04.dat,0
logosantanders03.dat,0
u9393s01.dat,0
15524s03.dat,0
40339s01.dat,0
67095px0s01.dat,0
30401p01s01.dat,0
6142617ss06.dat,0
u9440s02.dat,0
6009254as10.dat,0
15851s01.dat,0
50947s01.dat,0
23798s01.dat,0
15524s01.dat,0
logosantanders01.dat,0
3068bp05s01.dat,0
6361s01.dat,0
65144s01.dat,0
6296256hs02.dat,0
6009254as06.dat,0
44936s01.dat,0
821421cs04.dat,0
3001p07s01.dat,0
27255s01.dat,1
6530s01.dat,0
58171p01s03.dat,0
15424s01.dat,0
6142617ss04.dat,0
2739bs01.dat,0
79387s01.dat,0
4478p03a.dat,0
u592s00.dat,0
29685p01s01.dat,0
89159s01.dat,0
98150s02.dat,0
4698s02.dat,0
3960ps2a.dat,0
64713s03.dat,0
864s06.dat,0
96487s01.dat,0
003497bs01.dat,0
13710ks02.dat,0
38541s01.dat,0
191915scha.dat,0
2566s01.dat,0
3960px1s01.dat,0
32288s01.dat,0
11094s01.dat,0
t1053s02.dat,0
6129s02.dat,0
18904s01.dat,0
95050s01.dat,0
22483s01.dat,0
2335ps1a.dat,0
973p0hs01.dat,0
93064s02.dat,0
95330s03.dat,0
30120s02.dat,0
24633p02s04.dat,0
24782s01.dat,0
6142622ms06.dat,0
55817s03.dat,0
30215s01.dat,0
3678bs01.dat,1
93251s01.dat,0
3815s01.dat,0
61856s01.dat,0
u9568s01.dat,0
16497s02.dat,0
13786p01s05.dat,0
30124bp51s01.dat,0
30276s01.dat,0
18394s01.dat,0
3960ps5s03.dat,0
41014s02.dat,0
2552p02s02.dat,0
25061s01.dat,0
6148328bms03.dat,0
30157as01.dat,0
44359s02.dat,0
6142617ks05.dat,0
3245cpz2s01.dat,0
4066bp1bs03.dat,0
93563s01.dat,0
31110s01.dat,0
11241p01s04.dat,0
3068p11s01.dat,0
4201639s01b.dat,0
u9499c01s01.dat,0
67696s01.dat,0
10128s04.dat,0
24067s03.dat,0
3070bpe1s01.dat,0
4066bp0ts02.dat,0
32269s02.dat,0
54872s01.dat,1
6148328bcs12.dat,0
80324s01.dat,0
6069ps3s01.dat,0
91884p02s01.dat,0
6148328bcs06.dat,0
973psqs04.dat,0
47297s01.dat,0
100942s07.dat,0
50859s01.dat,0
501s01.dat,1
3385s01.dat,1
4779s01.dat,0
77873s03.dat,0
13746s01.dat,0
13195s02.dat,0
973p37b.dat,0
67138s02.dat,0
65416s03.dat,0
92249p02s01.dat,0
2924bs01.dat,1
3070batz.dat,0
2578s01.dat,0
925p06s01.dat,0
59s02.dat,0
65676s01.dat,0
u9147s03.dat,0
973p4gc.dat,0
39739s01.dat,0
2446p01s01.dat,0
32021s01.dat,1
48288s01.dat,0
43967s00.dat,0
3070batm.dat,0
3010a20.dat,0
6142622us07.dat,0
3626bps8a.dat,0
u9494c01s02.dat,0
101777s01.dat,0
2358s01.dat,1
15436s01.dat,0
26021s01.dat,0
003432s1.dat,0
42687s01.dat,0
2509s01.dat,0
73125p01s01.dat,0
38799s01.dat,1
15536s01.dat,0
6177949hs03.dat,0
4066bp0xs02.dat,0
28192s01.dat,0
4215ap5a.dat,0
u9485s02.dat,0
6148328bas17.dat,0
20904s03.dat,0
93089s01.dat,0
3626bpq4s01.dat,0
51377s01.dat,0
6177949fs06.dat,0
2587pm0s01.dat,0
6148328bas03.dat,0
69729s01.dat,0
3009pt7b.dat,0
28614s03.dat,0
62386s01.dat,0
28145s03.dat,0
10057s01.dat,0
2474s01.dat,0
92250p02s02.dat,0
6148328aqs06.dat,0
570s01.dat,0
62808s01.dat,0
4150ps3a.dat,0
24629p05s06.dat,0
32218s02.dat,0
18816s01.dat,0
4150pf3s01.dat,0
6009194bs05.dat,0
190765as02.dat,0
470s01.dat,0
4492e2.dat,0
42938s03.dat,0
3817bs01.dat,0
30367ps2s02.dat,0
3067p02s01.dat,0
973p2fa.dat,0
9326p63a.dat,0
2546p02s02.dat,0
90462bpq4s01.dat,0
50408s02.dat,0
69754s01.dat,0
3245ap1s.dat,0
98388s02.dat,0
86037s01.dat,0
43746s04.dat,0
18031s01.dat,0
2937s02.dat,1
93571s01.dat,0
93220s01.dat,0
4867p13s01.dat,0
30364s01.dat,1
39367s03.dat,0
u9248s01.dat,0
13710gs02.dat,0
4616s01.dat,0
30102p1b.dat,0
4066bp10s01.dat,0
16000s02.dat,0
30151s02.dat,0
95341s03.dat,0
933s02.dat,0
30535s01.dat,0
6142275ps05.dat,0
4716s01.dat,0
80567s01.dat,0
3544s02.dat,0
u590s05.dat,0
37720bs01.dat,0
3068bpfds02.dat,0
2528as02.dat,0
37452s01.dat,0
6594c.dat,0
15428s01.dat,0
3297s01.dat,1
53790s02.dat,0
2440p68b.dat,0
80336s01.dat,0
43748s01.dat,0
3068bp09s01.dat,0
98138p36s01.dat,0
448s05.dat,0
15279s01.dat,0
973pars01.dat,0
numb0b.dat,0
54708s01.dat,0
41748pq0a.dat,0
004488es01.dat,0
u66c01s01.dat,0
97790s01.dat,0
30219s01.dat,0
6142622as06.dat,0
87748s02.dat,0
35154s01.dat,1
89679s01.dat,0
004283cs01.dat,0
52258s01.dat,0
6148328ags02.dat,0
10049s01.dat,0
24108s03.dat,0
30083ps0s01.dat,0
u9496c02s04.dat,0
11198s01.dat,0
6221655ns02.dat,0
6292s02.dat,0
32133s01.dat,0
98341s01.dat,0
4489s01.dat,0
6221655ns03.dat,0
4615865cs02.dat,0
93559s01.dat,0
51725s02.dat,0
3068b101.dat,0
faxle1.dat,0
30117p61s01.dat,0
1746s02.dat,0
u9579bs01.dat,0
89519s02.dat,1
24108s02.dat,0
96714s01.dat,0
47198s02.dat,0
87748s03.dat,0
6245s01.dat,1
6142622as07.dat,0
65486s01.dat,0
6345s01.dat,0
3008s01.dat,1
79850s01.dat,0
25126s01.dat,0
3817p6fa.dat,0
30186s01.dat,0
53790s03.dat,0
3626bp48s01.dat,0
30460s01.dat,0
448s04.dat,0
92013s01.dat,0
4185bs01.dat,0
u590s04.dat,0
69762s01.dat,0
30086s01.dat,0
973p2ls01.dat,0
6594b.dat,0
60481as01.dat,1
2528as03.dat,0
3068bpfds03.dat,0
30231s01.dat,0
t1077s02.dat,0
18920s01.dat,0
16000s03.dat,0
41817s02.dat,0
2313s01.dat,0
6142275ps04.dat,0
2937s03.dat,0
21849s01.dat,1
13710gs03.dat,0
39367s02.dat,0
2370s01.dat,1
32078s01.dat,0
47755s01.dat,0
11264s01.dat,0
18943s01.dat,0
53075s01.dat,1
65834s04.dat,0
6148328ps02.dat,0
11435s01.dat,0
30367ps2s03.dat,0
3010pz1s01.dat,0
92251p04s01.dat,0
425s01.dat,1
44148s01.dat,0
4640189bs02.dat,0
93216s01.dat,0
3852s01.dat,0
87781s01.dat,0
4492e3.dat,0
42938s02.dat,1
6009194bs04.dat,0
87570p01s01.dat,0
41529s0.dat,0
6578c01s01.dat,0
4720s01.dat,0
2586p4ga.dat,0
20308s01.dat,0
3626p8cs01.dat,0
46891s01.dat,0
57895p06s01.dat,0
32005s01.dat,0
28145s02.dat,0
606p01a.dat,1
28614s02.dat,0
26074s01.dat,0
6148328bas02.dat,0
20904s02.dat,0
6148328bas16.dat,0
10057pm0s02.dat,0
32087s02.dat,0
64683s01.dat,0
6177949fs07.dat,0
6191s01.dat,0
50900s01.dat,0
309s01.dat,1
6177949hs02.dat,0
17018s01.dat,0
3815bp0os01.dat,0
87398s02.dat,0
36069bs01.dat,0
4066bp0xs03.dat,0
20693s01.dat,0
u9303s01.dat,0
98222s01.dat,0
